,acronym,feature_name,feature_val,loc
1217,MOs2/3,total_area,0.0,apical
1218,MOs2/3,number_of_sections,0.0,apical
1219,MOs2/3,avg_section_length,,apical
1220,MOs2/3,total_length,6124.140550971031,basal
1221,MOs2/3,total_height,565.3876953125,basal
1222,MOs2/3,total_area,38479.11018038989,basal
1223,MOs2/3,number_of_sections,88.0,basal
1224,MOs2/3,avg_section_length,69.5925064086914,basal
1225,MOs2/3,total_length,130750.15549182892,axon
1226,MOs2/3,total_height,4413.0205078125,axon
1227,MOs2/3,total_area,820891.8126937868,axon
1228,MOs2/3,number_of_sections,295.0,axon
1229,MOs2/3,avg_section_length,443.2208557128906,axon
1230,MOs2/3,total_length,0.0,apical
1231,MOs2/3,total_height,0.0,apical
1232,MOs2/3,total_area,0.0,apical
1233,MOs2/3,number_of_sections,0.0,apical
1234,MOs2/3,avg_section_length,,apical
1235,MOs2/3,total_length,8750.46957397461,basal
1236,MOs2/3,total_height,422.0333251953125,basal
1237,MOs2/3,total_area,54980.82198645414,basal
1238,MOs2/3,number_of_sections,131.0,basal
1239,MOs2/3,avg_section_length,66.79747009277344,basal
1240,MOs2/3,total_length,112146.65171122551,axon
1241,MOs2/3,total_height,5516.47998046875,axon
1242,MOs2/3,total_area,704638.1982941837,axon
1243,MOs2/3,number_of_sections,311.0,axon
1244,MOs2/3,avg_section_length,360.60015869140625,axon
1245,MOs2/3,total_length,0.0,apical
1246,MOs2/3,total_height,0.0,apical
1247,MOs2/3,total_area,0.0,apical
1248,MOs2/3,number_of_sections,0.0,apical
1249,MOs2/3,avg_section_length,,apical
1250,MOs2/3,total_length,4381.282596111298,basal
1251,MOs2/3,total_height,240.90625,basal
1252,MOs2/3,total_area,27528.410704059213,basal
1253,MOs2/3,number_of_sections,87.0,basal
1254,MOs2/3,avg_section_length,50.35956954956055,basal
1255,MOs2/3,total_length,21191.40291404724,axon
1256,MOs2/3,total_height,1868.7576904296875,axon
1257,MOs2/3,total_area,133149.50994836167,axon
1258,MOs2/3,number_of_sections,71.0,axon
1259,MOs2/3,avg_section_length,298.4704895019531,axon
1260,MOs2/3,total_length,0.0,apical
1261,MOs2/3,total_height,0.0,apical
1262,MOs2/3,total_area,0.0,apical
1263,MOs2/3,number_of_sections,0.0,apical
1264,MOs2/3,avg_section_length,,apical
1265,MOs2/3,total_length,6210.897853851318,basal
1266,MOs2/3,total_height,388.1953125,basal
1267,MOs2/3,total_area,39024.22251038799,basal
1268,MOs2/3,number_of_sections,95.0,basal
1269,MOs2/3,avg_section_length,65.37786102294922,basal
1270,MOs2/3,total_length,88472.79876613617,axon
1271,MOs2/3,total_height,3476.6884765625,axon
1272,MOs2/3,total_area,555890.9894673488,axon
1273,MOs2/3,number_of_sections,383.0,axon
1274,MOs2/3,avg_section_length,230.99949645996094,axon
1275,MOs5,total_length,0.0,apical
1276,MOs5,total_height,0.0,apical
1277,MOs5,total_area,0.0,apical
1278,MOs5,number_of_sections,0.0,apical
1279,MOs5,avg_section_length,,apical
1280,MOs5,total_length,8656.136847019196,basal
1281,MOs5,total_height,744.453125,basal
1282,MOs5,total_area,54388.112291898644,basal
1283,MOs5,number_of_sections,133.0,basal
1284,MOs5,avg_section_length,65.08373260498047,basal
1285,MOs5,total_length,341137.41764450073,axon
1286,MOs5,total_height,4719.939453125,axon
1287,MOs5,total_area,2141637.8982791877,axon
1288,MOs5,number_of_sections,970.0,axon
1289,MOs5,avg_section_length,351.68804931640625,axon
1290,MOs5,total_length,0.0,apical
1291,MOs5,total_height,0.0,apical
1292,MOs5,total_area,0.0,apical
1293,MOs5,number_of_sections,0.0,apical
1294,MOs5,avg_section_length,,apical
1295,MOs5,total_length,5890.290914773941,basal
1296,MOs5,total_height,432.8828125,basal
1297,MOs5,total_area,37009.78939242083,basal
1298,MOs5,number_of_sections,98.0,basal
1299,MOs5,avg_section_length,60.105010986328125,basal
1300,MOs5,total_length,104216.03546309471,axon
1301,MOs5,total_height,5394.119140625,axon
1302,MOs5,total_area,654808.6662747648,axon
1303,MOs5,number_of_sections,347.0,axon
1304,MOs5,avg_section_length,300.3343811035156,axon
1305,MOs5,total_length,0.0,apical
1306,MOs5,total_height,0.0,apical
1307,MOs5,total_area,0.0,apical
1308,MOs5,number_of_sections,0.0,apical
1309,MOs5,avg_section_length,,apical
1310,MOs5,total_length,5893.471349477768,basal
1311,MOs5,total_height,476.474609375,basal
1312,MOs5,total_area,37029.77225582027,basal
1313,MOs5,number_of_sections,78.0,basal
1314,MOs5,avg_section_length,75.55732727050781,basal
1315,MOs5,total_length,23081.839435100555,axon
1316,MOs5,total_height,927.865234375,axon
1317,MOs5,total_area,145027.4745529821,axon
1318,MOs5,number_of_sections,329.0,axon
1319,MOs5,avg_section_length,70.1575698852539,axon
1320,MOs5,total_length,0.0,apical
1321,MOs5,total_height,0.0,apical
1322,MOs5,total_area,0.0,apical
1323,MOs5,number_of_sections,0.0,apical
1324,MOs5,avg_section_length,,apical
1325,MOs5,total_length,13319.783561706543,basal
1326,MOs5,total_height,558.0714111328125,basal
1327,MOs5,total_area,83690.66854093608,basal
1328,MOs5,number_of_sections,150.0,basal
1329,MOs5,avg_section_length,88.79855346679688,basal
1330,MOs5,total_length,124451.29561257362,axon
1331,MOs5,total_height,5399.13037109375,axon
1332,MOs5,total_area,781950.5542380147,axon
1333,MOs5,number_of_sections,797.0,axon
1334,MOs5,avg_section_length,156.14968872070312,axon
1335,MOs5,total_length,0.0,apical
1336,MOs5,total_height,0.0,apical
1337,MOs5,total_area,0.0,apical
1338,MOs5,number_of_sections,0.0,apical
1339,MOs5,avg_section_length,,apical
1340,MOs5,total_length,9629.881122112274,basal
1341,MOs5,total_height,883.609375,basal
1342,MOs5,total_area,30450.603275815956,basal
1343,MOs5,number_of_sections,131.0,basal
1344,MOs5,avg_section_length,73.51054382324219,basal
1345,MOs5,total_length,96535.11483943462,axon
1346,MOs5,total_height,4723.3603515625,axon
1347,MOs5,total_area,303386.20559541223,axon
1348,MOs5,number_of_sections,389.0,axon
1349,MOs5,avg_section_length,248.1622314453125,axon
1350,MOs5,total_length,0.0,apical
1351,MOs5,total_height,0.0,apical
1352,MOs5,total_area,0.0,apical
1353,MOs5,number_of_sections,0.0,apical
1354,MOs5,avg_section_length,,apical
1355,MOs5,total_length,12114.832170009613,basal
1356,MOs5,total_height,794.2587890625,basal
1357,MOs5,total_area,76119.7349833924,basal
1358,MOs5,number_of_sections,181.0,basal
1359,MOs5,avg_section_length,66.93277740478516,basal
1360,MOs5,total_length,39895.77147769928,axon
1361,MOs5,total_height,4851.7939453125,axon
1362,MOs5,total_area,250672.5259741232,axon
1363,MOs5,number_of_sections,149.0,axon
1364,MOs5,avg_section_length,267.7568664550781,axon
1365,MOs5,total_length,0.0,apical
1366,MOs5,total_height,0.0,apical
1367,MOs5,total_area,0.0,apical
1368,MOs5,number_of_sections,0.0,apical
1369,MOs5,avg_section_length,,apical
1370,MOs5,total_length,2534.250001192093,basal
1371,MOs5,total_height,344.21728515625,basal
1372,MOs5,total_area,15923.162591220282,basal
1373,MOs5,number_of_sections,61.0,basal
1374,MOs5,avg_section_length,41.54508590698242,basal
1375,MOs5,total_length,43747.12498378754,axon
1376,MOs5,total_height,2976.56884765625,axon
1377,MOs5,total_area,274871.2920819537,axon
1378,MOs5,number_of_sections,181.0,axon
1379,MOs5,avg_section_length,241.69680786132812,axon
1380,MOs5,total_length,0.0,apical
1381,MOs5,total_height,0.0,apical
1382,MOs5,total_area,0.0,apical
1383,MOs5,number_of_sections,0.0,apical
1384,MOs5,avg_section_length,,apical
1385,MOs5,total_length,7469.465646982193,basal
1386,MOs5,total_height,571.7294921875,basal
1387,MOs5,total_area,46932.03739742619,basal
1388,MOs5,number_of_sections,78.0,basal
1389,MOs5,avg_section_length,95.76239013671875,basal
1390,MOs5,total_length,49263.18066287041,axon
1391,MOs5,total_height,2657.951904296875,axon
1392,MOs5,total_area,309529.69372901693,axon
1393,MOs5,number_of_sections,483.0,axon
1394,MOs5,avg_section_length,101.9941635131836,axon
1395,MOs5,total_length,0.0,apical
1396,MOs5,total_height,0.0,apical
1397,MOs5,total_area,0.0,apical
1398,MOs5,number_of_sections,0.0,apical
1399,MOs5,avg_section_length,,apical
1400,MOs5,total_length,4735.440320253372,basal
1401,MOs5,total_height,402.05859375,basal
1402,MOs5,total_area,29753.649225855646,basal
1403,MOs5,number_of_sections,54.0,basal
1404,MOs5,avg_section_length,87.69334411621094,basal
1405,MOs5,total_length,27644.993205070496,axon
1406,MOs5,total_height,577.2730712890625,axon
1407,MOs5,total_area,173698.61567970322,axon
1408,MOs5,number_of_sections,435.0,axon
1409,MOs5,avg_section_length,63.55171203613281,axon
1410,MOs5,total_length,0.0,apical
1411,MOs5,total_height,0.0,apical
1412,MOs5,total_area,0.0,apical
1413,MOs5,number_of_sections,0.0,apical
1414,MOs5,avg_section_length,,apical
1415,MOs5,total_length,3271.4687933921814,basal
1416,MOs5,total_height,652.533203125,basal
1417,MOs5,total_area,20555.244778266893,basal
1418,MOs5,number_of_sections,48.0,basal
1419,MOs5,avg_section_length,68.15560150146484,basal
1420,MOs5,total_length,37160.513818740845,axon
1421,MOs5,total_height,3286.296875,axon
1422,MOs5,total_area,233486.39406960443,axon
1423,MOs5,number_of_sections,99.0,axon
1424,MOs5,avg_section_length,375.3587341308594,axon
1425,MOs5,total_length,0.0,apical
1426,MOs5,total_height,0.0,apical
1427,MOs5,total_area,0.0,apical
1428,MOs5,number_of_sections,0.0,apical
1429,MOs5,avg_section_length,,apical
1430,MOs5,total_length,4197.281312942505,basal
1431,MOs5,total_height,382.38671875,basal
1432,MOs5,total_area,26372.296279758997,basal
1433,MOs5,number_of_sections,59.0,basal
1434,MOs5,avg_section_length,71.1403579711914,basal
1435,MOs5,total_length,84446.41789388657,axon
1436,MOs5,total_height,2816.435546875,axon
1437,MOs5,total_area,530592.4940156919,axon
1438,MOs5,number_of_sections,837.0,axon
1439,MOs5,avg_section_length,100.89178466796875,axon
1440,MOs5,total_length,0.0,apical
1441,MOs5,total_height,0.0,apical
1442,MOs5,total_area,0.0,apical
1443,MOs5,number_of_sections,0.0,apical
1444,MOs5,avg_section_length,,apical
1445,MOs5,total_length,2307.357530593872,basal
1446,MOs5,total_height,519.2431640625,basal
1447,MOs5,total_area,14497.555265794008,basal
1448,MOs5,number_of_sections,35.0,basal
1449,MOs5,avg_section_length,65.92451477050781,basal
1450,MOs5,total_length,51626.73326921463,axon
1451,MOs5,total_height,3403.29833984375,axon
1452,MOs5,total_area,324380.3324460893,axon
1453,MOs5,number_of_sections,201.0,axon
1454,MOs5,avg_section_length,256.84942626953125,axon
1455,MOs5,total_length,0.0,apical
1456,MOs5,total_height,0.0,apical
1457,MOs5,total_area,0.0,apical
1458,MOs5,number_of_sections,0.0,apical
1459,MOs5,avg_section_length,,apical
1460,MOs5,total_length,3325.121196269989,basal
1461,MOs5,total_height,529.375,basal
1462,MOs5,total_area,20892.352668664465,basal
1463,MOs5,number_of_sections,38.0,basal
1464,MOs5,avg_section_length,87.5031967163086,basal
1465,MOs5,total_length,100714.03700828552,axon
1466,MOs5,total_height,4435.17578125,axon
1467,MOs5,total_area,632804.9557762297,axon
1468,MOs5,number_of_sections,234.0,axon
1469,MOs5,avg_section_length,430.40185546875,axon
1470,MOs5,total_length,0.0,apical
1471,MOs5,total_height,0.0,apical
1472,MOs5,total_area,0.0,apical
1473,MOs5,number_of_sections,0.0,apical
1474,MOs5,avg_section_length,,apical
1475,MOs5,total_length,3396.9508941173553,basal
1476,MOs5,total_height,424.9140625,basal
1477,MOs5,total_area,21343.67188789208,basal
1478,MOs5,number_of_sections,62.0,basal
1479,MOs5,avg_section_length,54.78953170776367,basal
1480,MOs5,total_length,84229.09607315063,axon
1481,MOs5,total_height,3556.2216796875,axon
1482,MOs5,total_area,529227.0163657118,axon
1483,MOs5,number_of_sections,325.0,axon
1484,MOs5,avg_section_length,259.16644287109375,axon
1485,MOs5,total_length,0.0,apical
1486,MOs5,total_height,0.0,apical
1487,MOs5,total_area,0.0,apical
1488,MOs5,number_of_sections,0.0,apical
1489,MOs5,avg_section_length,,apical
1490,MOs5,total_length,8132.249711513519,basal
1491,MOs5,total_height,827.9169921875,basal
1492,MOs5,total_area,51096.43248066338,basal
1493,MOs5,number_of_sections,125.0,basal
1494,MOs5,avg_section_length,65.0580062866211,basal
1495,MOs5,total_length,174222.15927171707,axon
1496,MOs5,total_height,3686.27001953125,axon
1497,MOs5,total_area,1094670.1099870587,axon
1498,MOs5,number_of_sections,593.0,axon
1499,MOs5,avg_section_length,293.79791259765625,axon
1500,MOs5,total_length,0.0,apical
1501,MOs5,total_height,0.0,apical
1502,MOs5,total_area,0.0,apical
1503,MOs5,number_of_sections,0.0,apical
1504,MOs5,avg_section_length,,apical
1505,MOs5,total_length,8504.551007986069,basal
1506,MOs5,total_height,1037.75390625,basal
1507,MOs5,total_area,53435.67045007928,basal
1508,MOs5,number_of_sections,93.0,basal
1509,MOs5,avg_section_length,91.44678497314453,basal
1510,MOs5,total_length,300508.42558157444,axon
1511,MOs5,total_height,4905.5673828125,axon
1512,MOs5,total_area,1888150.1304632155,axon
1513,MOs5,number_of_sections,810.0,axon
1514,MOs5,avg_section_length,370.9980773925781,axon
1515,MOs5,total_length,0.0,apical
1516,MOs5,total_height,0.0,apical
1517,MOs5,total_area,0.0,apical
1518,MOs5,number_of_sections,0.0,apical
1519,MOs5,avg_section_length,,apical
1520,MOs5,total_length,3579.190281391144,basal
1521,MOs5,total_height,588.37109375,basal
1522,MOs5,total_area,22488.716013579546,basal
1523,MOs5,number_of_sections,53.0,basal
1524,MOs5,avg_section_length,67.53189086914062,basal
1525,MOs5,total_length,54156.215247154236,axon
1526,MOs5,total_height,3038.819091796875,axon
1527,MOs5,total_area,340273.53655122843,axon
1528,MOs5,number_of_sections,149.0,axon
1529,MOs5,avg_section_length,363.4645690917969,axon
1530,MOs5,total_length,0.0,apical
1531,MOs5,total_height,0.0,apical
1532,MOs5,total_area,0.0,apical
1533,MOs5,number_of_sections,0.0,apical
1534,MOs5,avg_section_length,,apical
1535,MOs5,total_length,6520.986049413681,basal
1536,MOs5,total_height,745.40625,basal
1537,MOs5,total_area,40972.56380781851,basal
1538,MOs5,number_of_sections,95.0,basal
1539,MOs5,avg_section_length,68.64195251464844,basal
1540,MOs5,total_length,75762.3071231842,axon
1541,MOs5,total_height,3615.26171875,axon
1542,MOs5,total_area,476028.61220770696,axon
1543,MOs5,number_of_sections,211.0,axon
1544,MOs5,avg_section_length,359.0630798339844,axon
1545,MOs5,total_length,0.0,apical
1546,MOs5,total_height,0.0,apical
1547,MOs5,total_area,0.0,apical
1548,MOs5,number_of_sections,0.0,apical
1549,MOs5,avg_section_length,,apical
1550,MOs5,total_length,4999.275679588318,basal
1551,MOs5,total_height,424.73828125,basal
1552,MOs5,total_area,31411.37545189867,basal
1553,MOs5,number_of_sections,73.0,basal
1554,MOs5,avg_section_length,68.48323059082031,basal
1555,MOs5,total_length,84484.41868162155,axon
1556,MOs5,total_height,4503.1005859375,axon
1557,MOs5,total_area,530831.2617172495,axon
1558,MOs5,number_of_sections,263.0,axon
1559,MOs5,avg_section_length,321.2335510253906,axon
1560,MOs5,total_length,0.0,apical
1561,MOs5,total_height,0.0,apical
1562,MOs5,total_area,0.0,apical
1563,MOs5,number_of_sections,0.0,apical
1564,MOs5,avg_section_length,,apical
1565,MOs5,total_length,13517.601288557053,basal
1566,MOs5,total_height,895.46484375,basal
1567,MOs5,total_area,42466.79734508482,basal
1568,MOs5,number_of_sections,166.0,basal
1569,MOs5,avg_section_length,81.43133544921875,basal
1570,MOs5,total_length,251448.73694324493,axon
1571,MOs5,total_height,5369.453125,axon
1572,MOs5,total_area,791443.568479736,axon
1573,MOs5,number_of_sections,933.0,axon
1574,MOs5,avg_section_length,269.505615234375,axon
1575,MOs5,total_length,0.0,apical
1576,MOs5,total_height,0.0,apical
1577,MOs5,total_area,0.0,apical
1578,MOs5,number_of_sections,0.0,apical
1579,MOs5,avg_section_length,,apical
1580,MOs5,total_length,9674.959825634956,basal
1581,MOs5,total_height,774.4609375,basal
1582,MOs5,total_area,30394.78276156269,basal
1583,MOs5,number_of_sections,134.0,basal
1584,MOs5,avg_section_length,72.2011947631836,basal
1585,MOs5,total_length,163246.2291533947,axon
1586,MOs5,total_height,4544.984375,axon
1587,MOs5,total_area,514783.65644411324,axon
1588,MOs5,number_of_sections,507.0,axon
1589,MOs5,avg_section_length,321.98468017578125,axon
1590,MOs5,total_length,0.0,apical
1591,MOs5,total_height,0.0,apical
1592,MOs5,total_area,0.0,apical
1593,MOs5,number_of_sections,0.0,apical
1594,MOs5,avg_section_length,,apical
1595,MOs5,total_length,7604.220226287842,basal
1596,MOs5,total_height,818.4736328125,basal
1597,MOs5,total_area,23889.362718625704,basal
1598,MOs5,number_of_sections,118.0,basal
1599,MOs5,avg_section_length,64.44254302978516,basal
1600,MOs5,total_length,53298.156636714935,axon
1601,MOs5,total_height,5385.91796875,axon
1602,MOs5,total_area,167515.21829503472,axon
1603,MOs5,number_of_sections,93.0,axon
1604,MOs5,avg_section_length,573.0985107421875,axon
1605,MOs5,total_length,0.0,apical
1606,MOs5,total_height,0.0,apical
1607,MOs5,total_area,0.0,apical
1608,MOs5,number_of_sections,0.0,apical
1609,MOs5,avg_section_length,,apical
1610,MOs5,total_length,5622.017709732056,basal
1611,MOs5,total_height,770.642578125,basal
1612,MOs5,total_area,35324.17897352293,basal
1613,MOs5,number_of_sections,63.0,basal
1614,MOs5,avg_section_length,89.23836517333984,basal
1615,MOs5,total_length,53421.8902285099,axon
1616,MOs5,total_height,4026.37890625,axon
1617,MOs5,total_area,335659.6359316992,axon
1618,MOs5,number_of_sections,163.0,axon
1619,MOs5,avg_section_length,327.7416687011719,axon
1620,MOs5,total_length,0.0,apical
1621,MOs5,total_height,0.0,apical
1622,MOs5,total_area,0.0,apical
1623,MOs5,number_of_sections,0.0,apical
1624,MOs5,avg_section_length,,apical
1625,MOs5,total_length,9773.957446336746,basal
1626,MOs5,total_height,848.8829345703125,basal
1627,MOs5,total_area,61411.58630645841,basal
1628,MOs5,number_of_sections,121.0,basal
1629,MOs5,avg_section_length,80.77650451660156,basal
1630,MOs5,total_length,348801.6874508858,axon
1631,MOs5,total_height,4910.55419921875,axon
1632,MOs5,total_area,2191585.6503210254,axon
1633,MOs5,number_of_sections,1123.0,axon
1634,MOs5,avg_section_length,310.5981140136719,axon
1635,MOs5,total_length,0.0,apical
1636,MOs5,total_height,0.0,apical
1637,MOs5,total_area,0.0,apical
1638,MOs5,number_of_sections,0.0,apical
1639,MOs5,avg_section_length,,apical
1640,MOs5,total_length,4746.388380527496,basal
1641,MOs5,total_height,680.6796875,basal
1642,MOs5,total_area,29822.437435354965,basal
1643,MOs5,number_of_sections,58.0,basal
1644,MOs5,avg_section_length,81.83428955078125,basal
1645,MOs5,total_length,39026.07175922394,axon
1646,MOs5,total_height,2959.423828125,axon
1647,MOs5,total_area,245208.03922758801,axon
1648,MOs5,number_of_sections,105.0,axon
1649,MOs5,avg_section_length,371.6768493652344,axon
1650,MOs5,total_length,0.0,apical
1651,MOs5,total_height,0.0,apical
1652,MOs5,total_area,0.0,apical
1653,MOs5,number_of_sections,0.0,apical
1654,MOs5,avg_section_length,,apical
1655,MOs5,total_length,5267.762179374695,basal
1656,MOs5,total_height,807.2723388671875,basal
1657,MOs5,total_area,33098.32549644422,basal
1658,MOs5,number_of_sections,51.0,basal
1659,MOs5,avg_section_length,103.28946685791016,basal
1660,MOs5,total_length,47723.812326431274,axon
1661,MOs5,total_height,2360.20166015625,axon
1662,MOs5,total_area,149956.47058350267,axon
1663,MOs5,number_of_sections,219.0,axon
1664,MOs5,avg_section_length,217.9169464111328,axon
1665,MOs5,total_length,0.0,apical
1666,MOs5,total_height,0.0,apical
1667,MOs5,total_area,0.0,apical
1668,MOs5,number_of_sections,0.0,apical
1669,MOs5,avg_section_length,,apical
1670,MOs5,total_length,7854.702175378799,basal
1671,MOs5,total_height,525.3399658203125,basal
1672,MOs5,total_area,49352.548859330454,basal
1673,MOs5,number_of_sections,93.0,basal
1674,MOs5,avg_section_length,84.45915985107422,basal
1675,MOs5,total_length,198536.29925739765,axon
1676,MOs5,total_height,5368.1806640625,axon
1677,MOs5,total_area,632207.3003773636,axon
1678,MOs5,number_of_sections,525.0,axon
1679,MOs5,avg_section_length,378.1643981933594,axon
1680,MOs5,total_length,0.0,apical
1681,MOs5,total_height,0.0,apical
1682,MOs5,total_area,0.0,apical
1683,MOs5,number_of_sections,0.0,apical
1684,MOs5,avg_section_length,,apical
1685,MOs5,total_length,0.0,basal
1686,MOs5,total_height,0.0,basal
1687,MOs5,total_area,0.0,basal
1688,MOs5,number_of_sections,0.0,basal
1689,MOs5,avg_section_length,,basal
1690,MOs5,total_length,155647.98244190216,axon
1691,MOs5,total_height,6454.58203125,axon
1692,MOs5,total_area,977965.1177588458,axon
1693,MOs5,number_of_sections,738.0,axon
1694,MOs5,avg_section_length,210.90512084960938,axon
1695,MOs5,total_length,0.0,apical
1696,MOs5,total_height,0.0,apical
1697,MOs5,total_area,0.0,apical
1698,MOs5,number_of_sections,0.0,apical
1699,MOs5,avg_section_length,,apical
1700,MOs5,total_length,4213.438277959824,basal
1701,MOs5,total_height,582.513671875,basal
1702,MOs5,total_area,26473.81366029802,basal
1703,MOs5,number_of_sections,63.0,basal
1704,MOs5,avg_section_length,66.87997436523438,basal
1705,MOs5,total_length,51573.193217515945,axon
1706,MOs5,total_height,3904.49560546875,axon
1707,MOs5,total_area,324043.9266008164,axon
1708,MOs5,number_of_sections,201.0,axon
1709,MOs5,avg_section_length,256.58306884765625,axon
1710,MOs5,total_length,0.0,apical
1711,MOs5,total_height,0.0,apical
1712,MOs5,total_area,0.0,apical
1713,MOs5,number_of_sections,0.0,apical
1714,MOs5,avg_section_length,,apical
1715,MOs5,total_length,13181.204016685486,basal
1716,MOs5,total_height,581.618896484375,basal
1717,MOs5,total_area,82819.94680426914,basal
1718,MOs5,number_of_sections,98.0,basal
1719,MOs5,avg_section_length,134.5020751953125,basal
1720,MOs5,total_length,144002.7793662548,axon
1721,MOs5,total_height,3435.91748046875,axon
1722,MOs5,total_area,453052.96179696213,axon
1723,MOs5,number_of_sections,611.0,axon
1724,MOs5,avg_section_length,235.6837615966797,axon
1725,MOs5,total_length,0.0,apical
1726,MOs5,total_height,0.0,apical
1727,MOs5,total_area,0.0,apical
1728,MOs5,number_of_sections,0.0,apical
1729,MOs5,avg_section_length,,apical
1730,MOs5,total_length,3838.0454711914062,basal
1731,MOs5,total_height,359.138671875,basal
1732,MOs5,total_area,24115.150617957985,basal
1733,MOs5,number_of_sections,51.0,basal
1734,MOs5,avg_section_length,75.25579833984375,basal
1735,MOs5,total_length,87031.28628623486,axon
1736,MOs5,total_height,4547.9111328125,axon
1737,MOs5,total_area,546833.7028854962,axon
1738,MOs5,number_of_sections,819.0,axon
1739,MOs5,avg_section_length,106.26529693603516,axon
1740,MOs5,total_length,0.0,apical
1741,MOs5,total_height,0.0,apical
1742,MOs5,total_area,0.0,apical
1743,MOs5,number_of_sections,0.0,apical
1744,MOs5,avg_section_length,,apical
1745,MOs5,total_length,10987.374102830887,basal
1746,MOs5,total_height,678.3203125,basal
1747,MOs5,total_area,69035.70748353895,basal
1748,MOs5,number_of_sections,155.0,basal
1749,MOs5,avg_section_length,70.88627624511719,basal
1750,MOs5,total_length,420739.19095015526,axon
1751,MOs5,total_height,5009.1328125,axon
1752,MOs5,total_area,2643582.2989045163,axon
1753,MOs5,number_of_sections,1389.0,axon
1754,MOs5,avg_section_length,302.9079895019531,axon
1755,MOs5,total_length,0.0,apical
1756,MOs5,total_height,0.0,apical
1757,MOs5,total_area,0.0,apical
1758,MOs5,number_of_sections,0.0,apical
1759,MOs5,avg_section_length,,apical
1760,MOs5,total_length,0.0,basal
1761,MOs5,total_height,0.0,basal
1762,MOs5,total_area,0.0,basal
1763,MOs5,number_of_sections,0.0,basal
1764,MOs5,avg_section_length,,basal
1765,MOs5,total_length,97354.36975717545,axon
1766,MOs5,total_height,3856.7099609375,axon
1767,MOs5,total_area,611695.5507222915,axon
1768,MOs5,number_of_sections,358.0,axon
1769,MOs5,avg_section_length,271.9395751953125,axon
1770,MOs5,total_length,0.0,apical
1771,MOs5,total_height,0.0,apical
1772,MOs5,total_area,0.0,apical
1773,MOs5,number_of_sections,0.0,apical
1774,MOs5,avg_section_length,,apical
1775,MOs5,total_length,6466.4404327869415,basal
1776,MOs5,total_height,629.6962890625,basal
1777,MOs5,total_area,40629.84330880475,basal
1778,MOs5,number_of_sections,63.0,basal
1779,MOs5,avg_section_length,102.64192199707031,basal
1780,MOs5,total_length,120978.87415289879,axon
1781,MOs5,total_height,4528.439453125,axon
1782,MOs5,total_area,760132.6846311282,axon
1783,MOs5,number_of_sections,429.0,axon
1784,MOs5,avg_section_length,282.0020446777344,axon
1785,MOs5,total_length,0.0,apical
1786,MOs5,total_height,0.0,apical
1787,MOs5,total_area,0.0,apical
1788,MOs5,number_of_sections,0.0,apical
1789,MOs5,avg_section_length,,apical
1790,MOs5,total_length,8787.00510251522,basal
1791,MOs5,total_height,792.66015625,basal
1792,MOs5,total_area,55210.38153261858,basal
1793,MOs5,number_of_sections,115.0,basal
1794,MOs5,avg_section_length,76.40874481201172,basal
1795,MOs5,total_length,146295.67773389816,axon
1796,MOs5,total_height,3329.9765625,axon
1797,MOs5,total_area,919202.8539339787,axon
1798,MOs5,number_of_sections,459.0,axon
1799,MOs5,avg_section_length,318.7269592285156,axon
1800,MOs5,total_length,0.0,apical
1801,MOs5,total_height,0.0,apical
1802,MOs5,total_area,0.0,apical
1803,MOs5,number_of_sections,0.0,apical
1804,MOs5,avg_section_length,,apical
1805,MOs5,total_length,4221.144375324249,basal
1806,MOs5,total_height,628.2041015625,basal
1807,MOs5,total_area,26522.232439697902,basal
1808,MOs5,number_of_sections,71.0,basal
1809,MOs5,avg_section_length,59.45273971557617,basal
1810,MOs5,total_length,122482.3032913208,axon
1811,MOs5,total_height,4021.59326171875,axon
1812,MOs5,total_area,769579.0026353343,axon
1813,MOs5,number_of_sections,389.0,axon
1814,MOs5,avg_section_length,314.864501953125,axon
1815,MOs5,total_length,0.0,apical
1816,MOs5,total_height,0.0,apical
1817,MOs5,total_area,0.0,apical
1818,MOs5,number_of_sections,0.0,apical
1819,MOs5,avg_section_length,,apical
1820,MOs5,total_length,4102.779351472855,basal
1821,MOs5,total_height,402.1123046875,basal
1822,MOs5,total_area,25778.523188563013,basal
1823,MOs5,number_of_sections,55.0,basal
1824,MOs5,avg_section_length,74.59599304199219,basal
1825,MOs5,total_length,37548.88164293766,axon
1826,MOs5,total_height,3277.310546875,axon
1827,MOs5,total_area,235926.58012363277,axon
1828,MOs5,number_of_sections,465.0,axon
1829,MOs5,avg_section_length,80.75028228759766,axon
1830,MOs5,total_length,0.0,apical
1831,MOs5,total_height,0.0,apical
1832,MOs5,total_area,0.0,apical
1833,MOs5,number_of_sections,0.0,apical
1834,MOs5,avg_section_length,,apical
1835,MOs5,total_length,6320.379805326462,basal
1836,MOs5,total_height,325.7880859375,basal
1837,MOs5,total_area,20050.432712422284,basal
1838,MOs5,number_of_sections,83.0,basal
1839,MOs5,avg_section_length,76.1491470336914,basal
1840,MOs5,total_length,143564.5203113556,axon
1841,MOs5,total_height,4722.44384765625,axon
1842,MOs5,total_area,541736.8574879951,axon
1843,MOs5,number_of_sections,492.0,axon
1844,MOs5,avg_section_length,291.7978210449219,axon
1845,MOs5,total_length,0.0,apical
1846,MOs5,total_height,0.0,apical
1847,MOs5,total_area,0.0,apical
